"file","source_row","unique_id","field","linked_id","status","linked_file","linked_source_row","matched_id","age_difference_Ma","latitude_difference","longitude_difference","direction_review","include_TF","linked_include_TF","explanation","linked_explanation","same_measurements"
"phytoplankton_zhang_2019.xlsx",69,"phytoplankton_zhang_2019_66","child_id","phytoplankton_Jasper_1990_13","matched","phytoplankton_jasper_1990.xlsx",16,"phytoplankton_Jasper_1990_13",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",70,"phytoplankton_zhang_2019_67","child_id","phytoplankton_Jasper_1990_14","matched","phytoplankton_jasper_1990.xlsx",17,"phytoplankton_Jasper_1990_14",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",71,"phytoplankton_zhang_2019_68","child_id","phytoplankton_Jasper_1990_15","matched","phytoplankton_jasper_1990.xlsx",18,"phytoplankton_Jasper_1990_15",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",72,"phytoplankton_zhang_2019_69","child_id","phytoplankton_Jasper_1990_16","matched","phytoplankton_jasper_1990.xlsx",19,"phytoplankton_Jasper_1990_16",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",73,"phytoplankton_zhang_2019_70","child_id","phytoplankton_Jasper_1990_17","matched","phytoplankton_jasper_1990.xlsx",20,"phytoplankton_Jasper_1990_17",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",74,"phytoplankton_zhang_2019_71","child_id","phytoplankton_Jasper_1990_18","matched","phytoplankton_jasper_1990.xlsx",21,"phytoplankton_Jasper_1990_18",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",75,"phytoplankton_zhang_2019_72","child_id","phytoplankton_Jasper_1990_19","matched","phytoplankton_jasper_1990.xlsx",22,"phytoplankton_Jasper_1990_19",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",76,"phytoplankton_zhang_2019_73","child_id","phytoplankton_Jasper_1990_20","matched","phytoplankton_jasper_1990.xlsx",23,"phytoplankton_Jasper_1990_20",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",77,"phytoplankton_zhang_2019_74","child_id","phytoplankton_Jasper_1990_21","matched","phytoplankton_jasper_1990.xlsx",24,"phytoplankton_Jasper_1990_21",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",78,"phytoplankton_zhang_2019_75","child_id","phytoplankton_Jasper_1990_22","matched","phytoplankton_jasper_1990.xlsx",25,"phytoplankton_Jasper_1990_22",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",79,"phytoplankton_zhang_2019_76","child_id","phytoplankton_Jasper_1990_23","matched","phytoplankton_jasper_1990.xlsx",26,"phytoplankton_Jasper_1990_23",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",80,"phytoplankton_zhang_2019_77","child_id","phytoplankton_Jasper_1990_24","matched","phytoplankton_jasper_1990.xlsx",27,"phytoplankton_Jasper_1990_24",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",81,"phytoplankton_zhang_2019_78","child_id","phytoplankton_Jasper_1990_25","matched","phytoplankton_jasper_1990.xlsx",28,"phytoplankton_Jasper_1990_25",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",82,"phytoplankton_zhang_2019_79","child_id","phytoplankton_Jasper_1990_27","matched","phytoplankton_jasper_1990.xlsx",30,"phytoplankton_Jasper_1990_27",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
"phytoplankton_zhang_2019.xlsx",83,"phytoplankton_zhang_2019_80","child_id","phytoplankton_Jasper_1990_28","matched","phytoplankton_jasper_1990.xlsx",31,"phytoplankton_Jasper_1990_28",0,0,0,TRUE,"T","F","replaces Jasper and Hayes (1990)","superceded by Zhang et al. (2019)",FALSE
