"file","source_row","field","value","problem"
"boron_isotopes_hoenisch_2009.xlsx",52,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",53,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",54,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",55,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",56,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",57,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",58,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",59,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",4,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",5,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",6,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",7,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",8,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",9,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",10,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",11,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",12,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",13,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",14,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",15,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",16,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",17,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",18,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",19,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",20,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",21,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",22,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",23,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",24,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",25,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",26,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",27,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",28,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",29,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",30,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",31,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",32,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",33,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",34,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",35,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",36,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",37,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",38,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",39,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",40,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",41,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",42,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",43,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",44,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",45,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",46,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",47,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",48,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",49,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",50,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",51,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",52,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",53,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2009.xlsx",54,"C","please enter value manually","Archive link not yet assigned"
