"file","source_row","field","value","problem"
"boron_isotopes_foster_2008.xlsx",4,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",5,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",6,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",7,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",8,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",9,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",10,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",11,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",12,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",13,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",14,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",15,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",16,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",17,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",18,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",19,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",20,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",21,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",22,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",23,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",24,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",25,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",26,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",27,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",28,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",29,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",30,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",31,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",32,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",33,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",34,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",35,"S","NA : Use published data from Schmidt et al. (2004)","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_foster_2008.xlsx",4,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",5,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",6,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",7,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",8,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",9,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",10,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",11,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",12,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",13,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",14,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",15,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",16,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",17,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",18,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",19,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",20,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",21,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",22,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",23,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",24,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",25,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",26,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",27,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",28,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",29,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",30,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",31,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",32,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",33,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",34,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2008.xlsx",35,"C","please enter value manually","Archive link not yet assigned"
