"file","source_row","field","value","problem"
"boron_isotopes_hoenisch_2009.xlsx",26,"BG","0.32","Reported uncertainty smaller than replicate 2SE; review internal versus external uncertainty"
"boron_isotopes_hoenisch_2009.xlsx",36,"BG","0.37","Reported uncertainty smaller than replicate 2SE; review internal versus external uncertainty"
"boron_isotopes_hoenisch_2009.xlsx",51,"BG","0.29","Reported uncertainty smaller than replicate 2SE; review internal versus external uncertainty"
"boron_isotopes_hoenisch_2009.xlsx",7,"CD","NA; 0.1053","Only one uncertainty side available"
