"file","source_row","field","value","problem"
"paleosol_ji_2018.xlsx",4,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",5,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",6,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",7,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",8,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",9,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",10,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",11,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",12,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",13,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",14,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",15,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",16,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",17,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",18,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",19,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",20,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",21,"A",,"Missing sample ID"
"paleosol_ji_2018.xlsx",22,"A",,"Missing sample ID"
