"file_1","sheet_1","source_row_1","publication_year_1","sample_1","site_1","depth_m_1","composite_depth_m_1","lat_1","lon_1","age_Ma_1","species_1","d11B_replicates_1","MgCa_replicates_1","replicate_2SE_1","file_2","sheet_2","source_row_2","publication_year_2","sample_2","site_2","depth_m_2","composite_depth_m_2","lat_2","lon_2","age_Ma_2","species_2","d11B_replicates_2","MgCa_replicates_2","replicate_2SE_2","status"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",52,2017,"ODP 999_A_1_CC_7_9","ODP 999",7.62,7.62,12.74,-78.74,0.19807,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",157,2018,"ODP 999_A_1_CC_7_9","ODP 999",7.62,7.62,12.74,-78.74,0.19807,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",53,2017,"ODP 999_A_2_1_39_40","ODP 999",7.99,7.99,12.74,-78.74,0.21157,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",158,2018,"ODP 999_A_2_1_39_40","ODP 999",7.99,7.99,12.74,-78.74,0.21157,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",54,2017,"ODP 999_A_2_1_59_61","ODP 999",8.19,8.19,12.74,-78.74,0.22044,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",159,2018,"ODP 999_A_2_1_59_61","ODP 999",8.19,8.19,12.74,-78.74,0.22044,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",55,2017,"ODP 999_A_2_1_69_71","ODP 999",8.29,8.29,12.74,-78.74,0.22366,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",160,2018,"ODP 999_A_2_1_69_71","ODP 999",8.29,8.29,12.74,-78.74,0.22366,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",56,2017,"ODP 999_A_2_1_91_93","ODP 999",8.51,8.51,12.74,-78.74,0.2271,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",161,2018,"ODP 999_A_2_1_91_93","ODP 999",8.51,8.51,12.74,-78.74,0.2271,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",57,2017,"ODP 999_A_2_1_111_113","ODP 999",8.71,8.71,12.74,-78.74,0.23576,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",162,2018,"ODP 999_A_2_1_111_113","ODP 999",8.71,8.71,12.74,-78.74,0.23576,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",58,2017,"ODP 999_A_2_1_123_125","ODP 999",8.83,8.83,12.74,-78.74,0.23948,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",163,2018,"ODP 999_A_2_1_123_125","ODP 999",8.83,8.83,12.74,-78.74,0.23948,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",59,2017,"ODP 999_A_2_1_139_141","ODP 999",8.99,8.99,12.74,-78.74,0.2429,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",164,2018,"ODP 999_A_2_1_139_141","ODP 999",8.99,8.99,12.74,-78.74,0.2429,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",60,2017,"ODP 999_A_2_2_9_11","ODP 999",9.19,9.19,12.74,-78.74,0.24718,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",165,2018,"ODP 999_A_2_2_9_11","ODP 999",9.19,9.19,12.74,-78.74,0.24718,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",61,2017,"ODP 999_A_2_2_23_24","ODP 999",9.33,9.33,12.74,-78.74,0.25007,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",166,2018,"ODP 999_A_2_2_23_24","ODP 999",9.33,9.33,12.74,-78.74,0.25007,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
