"file","source_row","field","value","problem"
"phytoplankton_witkowski_2018.xlsx",52,"age_dist",,"Uncertainty magnitude present but its scale/distribution is unspecified"
"phytoplankton_witkowski_2018.xlsx",69,"age_dist",,"Uncertainty magnitude present but its scale/distribution is unspecified"
"phytoplankton_witkowski_2018.xlsx",25,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",26,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",33,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",35,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",36,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",37,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",38,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",42,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",47,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",48,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",49,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",51,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",52,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",54,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",55,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",56,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",58,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",59,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",60,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",61,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",62,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",64,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",65,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",66,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",67,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",68,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",69,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",70,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",71,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",72,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",73,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",74,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",75,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",76,"F",,"Missing latitude"
"phytoplankton_witkowski_2018.xlsx",25,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",26,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",33,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",35,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",36,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",37,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",38,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",42,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",47,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",48,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",49,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",51,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",52,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",54,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",55,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",56,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",58,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",59,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",60,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",61,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",62,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",64,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",65,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",66,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",67,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",68,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",69,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",70,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",71,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",72,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",73,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",74,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",75,"G",,"Missing longitude"
"phytoplankton_witkowski_2018.xlsx",76,"G",,"Missing longitude"
