"file","source_row","field","value","problem"
"boron_isotopes_hoenisch_2005.xlsx",4,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",5,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",6,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",7,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",8,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",9,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",10,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",11,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",12,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",13,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",14,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",15,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",16,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",17,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",18,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",19,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2005.xlsx",4,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",5,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",6,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",7,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",8,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",9,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",10,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",11,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",12,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",13,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",14,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",15,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",16,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",17,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",18,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_hoenisch_2005.xlsx",19,"C","please enter value manually","Archive link not yet assigned"
