"file","source_row","field","value","problem"
"boron_isotopes_stap_2016.xlsx",25,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",26,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",27,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",28,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",29,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",30,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",31,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",32,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",33,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",34,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",35,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",36,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",37,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",38,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",39,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",40,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",41,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",42,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",43,"B",,"Missing DOI"
"boron_isotopes_stap_2016.xlsx",25,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",26,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",27,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",28,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",29,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",30,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",31,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",32,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",33,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",34,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",35,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",36,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",37,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",38,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",39,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",40,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",41,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",42,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",43,"F",,"Missing latitude"
"boron_isotopes_stap_2016.xlsx",25,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",26,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",27,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",28,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",29,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",30,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",31,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",32,"G",,"Missing longitude"
"boron_isotopes_stap_2016.xlsx",33,"G",,"Missing longitude"
