"file","source_row","field","value","problem"
"boron_isotopes_martinez-boti_2015.xlsx",62,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",63,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",64,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",65,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",66,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",67,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",68,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",69,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",70,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",71,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",72,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",73,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",74,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",75,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",76,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",77,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",78,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",79,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",80,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",81,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",82,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",83,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",84,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_martinez-boti_2015.xlsx",85,"C","please enter value manually","Archive link not yet assigned"
