"file","source_row","field","value","problem"
"boron_isotopes_foster_2012.xlsx",4,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",5,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",6,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",7,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",8,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",9,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",10,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",11,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",12,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",13,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",14,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",15,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",16,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",17,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",18,"C","please enter value manually","Archive link not yet assigned"
"boron_isotopes_foster_2012.xlsx",19,"C","please enter value manually","Archive link not yet assigned"
