"file","source_row","field","value","problem"
"paleosol_zhu_2021.xlsx",89,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_zhu_2021.xlsx",90,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_zhu_2021.xlsx",91,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_zhu_2021.xlsx",92,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_zhu_2021.xlsx",93,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_zhu_2021.xlsx",94,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_zhu_2021.xlsx",95,"age uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",4,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",5,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",6,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",7,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",8,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",9,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",10,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",11,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",12,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_breecker_2014_p1.0.xlsx",13,"temperature uncertainty","estimate","Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",3,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",4,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",5,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",6,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",7,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",8,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",9,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",10,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",11,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",12,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",13,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",14,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",15,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",16,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",17,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",18,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",19,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",20,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",21,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",22,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",23,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",24,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",25,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",26,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",27,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",28,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",29,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",30,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",31,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",32,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",33,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",34,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",35,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",36,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",37,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",38,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",39,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",40,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",41,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",42,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",43,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",44,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",45,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",46,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",47,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",48,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",49,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",50,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",51,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",52,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",53,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",54,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",55,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",56,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",57,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",58,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",59,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",60,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",61,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",62,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",63,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",64,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",65,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",66,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",67,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",68,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",69,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",70,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",71,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",72,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",73,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",74,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_da_2019_p1.0.xlsx",75,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",3,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",4,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",5,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",6,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",7,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",8,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",9,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",10,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",11,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",12,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",13,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",14,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",15,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",16,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",17,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",18,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",19,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",20,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",21,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",22,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",23,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",24,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_huang_2013_p1.0.xlsx",25,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_kohn_2015_p1.0.xlsx",3,"temperature uncertainty",,"Uncertainty type missing or unclear; left blank"
"paleosol_sinha_1994_p1.0.xlsx",3,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",4,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",5,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",6,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",7,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",8,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",9,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",10,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",11,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",12,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",13,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",14,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",15,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",16,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",17,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",18,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"paleosol_sinha_1994_p1.0.xlsx",19,"age",,"Missing or invalid age; excluded from age-filtered outputs"
"caves2016paleosol.xlsx",33,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",34,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",35,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",36,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",37,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",38,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",39,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",40,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",41,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",42,"age bounds","11; 12.2; 11","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",43,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",44,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",45,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",46,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",47,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",48,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",49,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",50,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",51,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"caves2016paleosol.xlsx",52,"age bounds","13.2; 15; 13.2","Age bounds reversed or do not contain central age"
"paleosol_andrews_1995.xlsx",4,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",5,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",6,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",7,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",8,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",9,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",10,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",11,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",12,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",13,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",14,"F",,"Missing latitude"
"paleosol_andrews_1995.xlsx",4,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",5,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",6,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",7,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",8,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",9,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",10,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",11,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",12,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",13,"G",,"Missing longitude"
"paleosol_andrews_1995.xlsx",14,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",4,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",5,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",6,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",7,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",8,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",9,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",10,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",11,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",12,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",13,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",14,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",15,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",16,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",17,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",18,"F",,"Missing latitude"
"paleosol_andrzejewski_2022.xlsx",4,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",5,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",6,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",7,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",8,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",9,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",10,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",11,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",12,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",13,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",14,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",15,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",16,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",17,"G",,"Missing longitude"
"paleosol_andrzejewski_2022.xlsx",18,"G",,"Missing longitude"
"paleosol_ghosh_2005.xlsx",4,"A",,"Missing sample ID"
"paleosol_ghosh_2005.xlsx",5,"A",,"Missing sample ID"
"paleosol_ghosh_2005.xlsx",6,"A",,"Missing sample ID"
"paleosol_ghosh_2005.xlsx",7,"A",,"Missing sample ID"
"paleosol_ghosh_2005.xlsx",8,"A",,"Missing sample ID"
"paleosol_ghosh_2005.xlsx",6,"F",,"Missing latitude"
"paleosol_ghosh_2005.xlsx",8,"F",,"Missing latitude"
"paleosol_ghosh_2005.xlsx",6,"G",,"Missing longitude"
"paleosol_ghosh_2005.xlsx",8,"G",,"Missing longitude"
"paleosol_harper_2021.xlsx",4,"measurement",,"No primary proxy measurement mapped"
"paleosol_harper_2021.xlsx",10,"measurement",,"No primary proxy measurement mapped"
"paleosol_harper_2021.xlsx",11,"measurement",,"No primary proxy measurement mapped"
"paleosol_hong_2012.xlsx",4,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",5,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",6,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",7,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",8,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",9,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",10,"A",,"Missing sample ID"
"paleosol_hong_2012.xlsx",4,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",5,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",6,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",7,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",8,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",9,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",10,"F",,"Missing latitude"
"paleosol_hong_2012.xlsx",4,"G",,"Missing longitude"
"paleosol_hong_2012.xlsx",5,"G",,"Missing longitude"
"paleosol_hong_2012.xlsx",6,"G",,"Missing longitude"
"paleosol_hong_2012.xlsx",7,"G",,"Missing longitude"
"paleosol_hong_2012.xlsx",8,"G",,"Missing longitude"
"paleosol_hong_2012.xlsx",9,"G",,"Missing longitude"
"paleosol_hong_2012.xlsx",10,"G",,"Missing longitude"
"paleosol_hu_2019.xlsx",7,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",15,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",20,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",28,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",33,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",41,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",46,"measurement",,"No primary proxy measurement mapped"
"paleosol_hu_2019.xlsx",54,"measurement",,"No primary proxy measurement mapped"
"paleosol_lee_1999a.xlsx",4,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",5,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",6,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",7,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",8,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",9,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",10,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",11,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",12,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",13,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",14,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",15,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",16,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",17,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",18,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",19,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",20,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",21,"F",,"Missing latitude"
"paleosol_lee_1999a.xlsx",4,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",5,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",6,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",7,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",8,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",9,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",10,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",11,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",12,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",13,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",14,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",15,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",16,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",17,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",18,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",19,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",20,"G",,"Missing longitude"
"paleosol_lee_1999a.xlsx",21,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",4,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",5,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",6,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",7,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",8,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",9,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",10,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",11,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",12,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",13,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",14,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",15,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",16,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",17,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",18,"F",,"Missing latitude"
"paleosol_lee_1999b.xlsx",4,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",5,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",6,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",7,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",8,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",9,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",10,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",11,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",12,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",13,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",14,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",15,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",16,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",17,"G",,"Missing longitude"
"paleosol_lee_1999b.xlsx",18,"G",,"Missing longitude"
"paleosol_li_2014.xlsx",6,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",7,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",8,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",10,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",12,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",14,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",15,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",17,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",19,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",20,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",22,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",24,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",25,"F",,"Missing latitude"
"paleosol_li_2014.xlsx",27,"F",,"Missing latitude"
