"file","source_row","field","value","problem"
"stomata-sr_mcelwain_2002.xlsx",5,"age bounds","0.01142; 0.011011; 0.01158","Age bounds reversed or do not contain central age"
"stomata-sr_mcelwain_2002.xlsx",8,"age bounds","0.01073; 0.010573; 0.01087","Age bounds reversed or do not contain central age"
"stomata-sr_mcelwain_2002.xlsx",15,"age bounds","0.01027; 0.010137; 0.01027","Age bounds reversed or do not contain central age"
"stomata-sr_mcelwain_2002.xlsx",46,"age bounds","0.01092; 0.010821; 0.01108","Age bounds reversed or do not contain central age"
"stomata-sr_mcelwain_2002.xlsx",51,"age bounds","0.0109; 0.010418; 0.01104","Age bounds reversed or do not contain central age"
"stomata-sr_mcelwain_2002.xlsx",59,"age bounds","0.01034; 0.01026; 0.01052","Age bounds reversed or do not contain central age"
"stomata-sr_mcelwain_2002.xlsx",5,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",8,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",11,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",40,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",41,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",42,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",44,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",45,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",66,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",67,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",68,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",69,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",70,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",71,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",72,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",73,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",74,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",75,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",76,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",77,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",78,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",79,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",80,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",81,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",82,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",83,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",84,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",85,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",86,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",87,"measurement",,"No primary proxy measurement mapped"
"stomata-sr_mcelwain_2002.xlsx",88,"measurement",,"No primary proxy measurement mapped"
