"file","source_row","field","value","problem"
"stomata-si_kuerschner_2008.xlsx",2,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",3,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",4,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",5,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",6,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",7,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",8,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",9,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",10,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",11,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",12,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",13,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",14,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",15,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",16,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",17,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",18,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",19,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",2,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",3,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",4,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",5,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",6,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",7,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",8,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",9,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",10,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",11,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",12,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",13,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",14,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",15,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",16,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",17,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",18,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",19,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",2,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",3,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",4,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",5,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",6,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",7,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",8,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",9,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",10,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",11,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",12,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",13,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",14,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",15,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",16,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",17,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",18,"measurement",,"No primary proxy measurement mapped"
"stomata-si_kuerschner_2008.xlsx",19,"measurement",,"No primary proxy measurement mapped"
